heder	Length	GC_amont	CG_precent
>lcl|NC_001145.3_cds_NP_013822.1_4357 	2034	816	40.12 %
>lcl|NC_001145.3_cds_NP_013823.1_4358 	1710	704	41.17 %
>lcl|NC_001145.3_cds_NP_013824.1_4360 	1890	747	39.52 %
>lcl|NC_001145.3_cds_NP_013825.1_4362 	348	148	42.53 %
>lcl|NC_001145.3_cds_NP_013826.1_4363 	2064	899	43.56 %
>lcl|NC_001145.3_cds_NP_013827.1_4364 	3660	1465	40.03 %
>lcl|NC_001145.3_cds_NP_013828.1_4365 	1599	595	37.21 %
>lcl|NC_001145.3_cds_NP_013829.1_4366 	1389	575	41.40 %
>lcl|NC_001145.3_cds_NP_013830.1_4367 	396	157	39.65 %
>lcl|NC_001145.3_cds_NP_013831.1_4368 	1284	507	39.49 %
>lcl|NC_001145.3_cds_NP_013832.1_4369 	1107	462	41.73 %
>lcl|NC_001145.3_cds_NP_013833.1_4370 	1506	566	37.58 %
>lcl|NC_001145.3_cds_NP_013834.1_4371 	960	439	45.73 %
>lcl|NC_001145.3_cds_NP_013835.1_4372 	642	226	35.20 %
>lcl|NC_001145.3_cds_NP_013836.1_4373 	591	246	41.62 %
>lcl|NC_001145.3_cds_NP_013837.1_4374 	1875	679	36.21 %
>lcl|NC_001145.3_cds_NP_013839.1_4375 	1779	736	41.37 %
>lcl|NC_001145.3_cds_NP_013840.1_4376 	615	272	44.23 %
>lcl|NC_001145.3_cds_NP_001335807.1_4377 	375	184	49.07 %
>lcl|NC_001145.3_cds_NP_013842.1_4379 	369	157	42.55 %
>lcl|NC_001145.3_cds_NP_013843.1_4380 	2832	1130	39.90 %
>lcl|NC_001145.3_cds_NP_013844.2_4381 	2586	889	34.38 %
>lcl|NC_001145.3_cds_NP_013845.1_4382 	1029	369	35.86 %
>lcl|NC_001145.3_cds_NP_013846.1_4383 	1017	385	37.86 %
>lcl|NC_001145.3_cds_NP_013847.1_4384 	3804	1454	38.22 %
>lcl|NC_001145.3_cds_NP_013848.1_4385 	4014	1466	36.52 %
>lcl|NC_001145.3_cds_NP_013849.1_4386 	909	334	36.74 %
>lcl|NC_001145.3_cds_NP_013850.1_4387 	1536	618	40.23 %
>lcl|NC_001145.3_cds_NP_013851.1_4388 	627	221	35.25 %
>lcl|NC_001145.3_cds_NP_013852.1_4389 	1287	492	38.23 %
>lcl|NC_001145.3_cds_NP_013853.1_4390 	714	252	35.29 %
>lcl|NC_001145.3_cds_NP_013854.1_4391 	1368	572	41.81 %
>lcl|NC_001145.3_cds_NP_013856.1_4392 	1683	660	39.22 %
>lcl|NC_001145.3_cds_NP_013857.1_4393 	1986	711	35.80 %
>lcl|NC_001145.3_cds_NP_013858.1_4394 	576	239	41.49 %
>lcl|NC_001145.3_cds_NP_013859.1_4395 	1113	416	37.38 %
>lcl|NC_001145.3_cds_NP_013860.1_4396 	1470	582	39.59 %
>lcl|NC_001145.3_cds_NP_001335808.1_4397 	309	110	35.60 %
>lcl|NC_001145.3_cds_NP_013862.1_4398 	600	265	44.17 %
>lcl|NC_001145.3_cds_NP_013863.2_4399 	432	172	39.81 %
>lcl|NC_001145.3_cds_NP_013864.1_4400 	1029	392	38.10 %
>lcl|NC_001145.3_cds_NP_013865.1_4401 	1683	691	41.06 %
>lcl|NC_001145.3_cds_NP_013866.1_4402 	1044	445	42.62 %
>lcl|NC_001145.3_cds_NP_013867.2_4403 	1239	501	40.44 %
>lcl|NC_001145.3_cds_NP_013868.1_4404 	447	191	42.73 %
>lcl|NC_001145.3_cds_NP_013869.1_4405 	861	359	41.70 %
>lcl|NC_001145.3_cds_NP_013870.1_4406 	573	236	41.19 %
>lcl|NC_001145.3_cds_NP_013872.1_4407 	1098	422	38.43 %
>lcl|NC_001145.3_cds_NP_013873.1_4408 	1428	560	39.22 %
>lcl|NC_001145.3_cds_NP_013875.1_4409 	2184	805	36.86 %
>lcl|NC_001145.3_cds_NP_013876.1_4410 	1644	631	38.38 %
>lcl|NC_001145.3_cds_NP_013877.1_4411 	717	276	38.49 %
>lcl|NC_001145.3_cds_NP_013878.1_4412 	768	300	39.06 %
>lcl|NC_001145.3_cds_NP_013879.1_4413 	468	183	39.10 %
>lcl|NC_001145.3_cds_NP_013882.1_4415 	453	167	36.87 %
>lcl|NC_001145.3_cds_NP_013883.1_4416 	2451	904	36.88 %
>lcl|NC_001145.3_cds_NP_013884.1_4417 	675	287	42.52 %
>lcl|NC_001145.3_cds_NP_013885.1_4418 	4971	1875	37.72 %
>lcl|NC_001145.3_cds_NP_013886.1_4419 	2118	756	35.69 %
>lcl|NC_001145.3_cds_NP_013887.1_4420 	2277	885	38.87 %
>lcl|NC_001145.3_cds_NP_013888.1_4421 	2589	1061	40.98 %
>lcl|NC_001145.3_cds_NP_013889.1_4422 	1107	475	42.91 %
>lcl|NC_001145.3_cds_NP_013890.1_4423 	2310	872	37.75 %
>lcl|NC_001145.3_cds_NP_013891.1_4424 	1827	675	36.95 %
>lcl|NC_001145.3_cds_NP_013892.1_4425 	1521	625	41.09 %
>lcl|NC_001145.3_cds_NP_013893.1_4426 	1521	635	41.75 %
>lcl|NC_001145.3_cds_NP_013894.1_4427 	1653	648	39.20 %
>lcl|NC_001145.3_cds_NP_013895.1_4428 	2160	886	41.02 %
>lcl|NC_001145.3_cds_NP_013897.1_4429 	1293	507	39.21 %
>lcl|NC_001145.3_cds_NP_013901.1_4433 	4236	1535	36.24 %
>lcl|NC_001145.3_cds_NP_013902.1_4434 	1533	594	38.75 %
>lcl|NC_001145.3_cds_NP_013903.1_4435 	825	307	37.21 %
>lcl|NC_001145.3_cds_NP_013904.1_4436 	2277	857	37.64 %
>lcl|NC_001145.3_cds_NP_013905.1_4437 	963	381	39.56 %
>lcl|NC_001145.3_cds_NP_013906.1_4438 	465	190	40.86 %
>lcl|NC_001145.3_cds_NP_013907.1_4439 	636	287	45.13 %
>lcl|NC_001145.3_cds_NP_013908.1_4441 	888	368	41.44 %
>lcl|NC_001145.3_cds_NP_013909.1_4442 	597	238	39.87 %
>lcl|NC_001145.3_cds_NP_013910.1_4443 	2946	1013	34.39 %
>lcl|NC_001145.3_cds_NP_013911.1_4444 	2118	816	38.53 %
>lcl|NC_001145.3_cds_NP_013912.1_4445 	1296	469	36.19 %
>lcl|NC_001145.3_cds_NP_013913.1_4446 	714	261	36.55 %
>lcl|NC_001145.3_cds_NP_013914.1_4447 	3105	1240	39.94 %
>lcl|NC_001145.3_cds_NP_013915.1_4448 	4344	1697	39.07 %
>lcl|NC_001145.3_cds_NP_013916.2_4449 	1122	447	39.84 %
>lcl|NC_001145.3_cds_NP_013917.1_4450 	2163	803	37.12 %
>lcl|NC_001145.3_cds_NP_013918.1_4451 	777	281	36.16 %
>lcl|NC_001145.3_cds_NP_013920.1_4452 	303	127	41.91 %
>lcl|NC_001145.3_cds_NP_013922.1_4454 	384	167	43.49 %
>lcl|NC_001145.3_cds_NP_013923.1_4455 	3267	1322	40.47 %
>lcl|NC_001145.3_cds_NP_013924.1_4456 	654	252	38.53 %
>lcl|NC_001145.3_cds_NP_013925.1_4457 	1785	676	37.87 %
>lcl|NC_001145.3_cds_NP_013926.1_4458 	1641	625	38.09 %
>lcl|NC_001145.3_cds_NP_013927.1_4459 	771	310	40.21 %
>lcl|NC_001145.3_cds_NP_013928.1_4460 	1116	450	40.32 %
>lcl|NC_001145.3_cds_NP_013929.1_4461 	669	294	43.95 %
>lcl|NC_001145.3_cds_NP_013930.1_4462 	1164	484	41.58 %
>lcl|NC_001145.3_cds_NP_013931.1_4463 	1263	465	36.82 %
>lcl|NC_001145.3_cds_NP_013932.1_4464 	2880	1243	43.16 %
>lcl|NC_001145.3_cds_NP_013933.1_4465 	942	421	44.69 %
>lcl|NC_001145.3_cds_NP_013934.1_4466 	6372	2457	38.56 %
>lcl|NC_001145.3_cds_NP_013935.1_4467 	1332	540	40.54 %
>lcl|NC_001145.3_cds_NP_013936.1_4468 	1374	535	38.94 %
>lcl|NC_001145.3_cds_NP_013937.1_4469 	1350	527	39.04 %
>lcl|NC_001145.3_cds_NP_013938.1_4470 	1428	534	37.39 %
>lcl|NC_001145.3_cds_NP_013939.1_4471 	2349	831	35.38 %
>lcl|NC_001145.3_cds_NP_013940.1_4472 	1773	749	42.24 %
>lcl|NC_001145.3_cds_NP_013941.2_4473 	1134	513	45.24 %
>lcl|NC_001145.3_cds_NP_013942.1_4474 	1575	627	39.81 %
>lcl|NC_001145.3_cds_NP_013943.1_4475 	2229	911	40.87 %
>lcl|NC_001145.3_cds_NP_013944.1_4476 	1578	654	41.44 %
>lcl|NC_001145.3_cds_NP_013945.1_4477 	3309	1177	35.57 %
>lcl|NC_001145.3_cds_NP_013946.1_4478 	4977	1925	38.68 %
>lcl|NC_001145.3_cds_NP_013947.1_4479 	1356	540	39.82 %
>lcl|NC_001145.3_cds_NP_013948.1_4480 	1515	592	39.08 %
>lcl|NC_001145.3_cds_NP_013949.1_4481 	672	316	47.02 %
>lcl|NC_001145.3_cds_NP_013950.1_4482 	1416	513	36.23 %
>lcl|NC_001145.3_cds_NP_013951.1_4483 	2079	811	39.01 %
>lcl|NC_001145.3_cds_NP_013953.1_4485 	804	352	43.78 %
>lcl|NC_001145.3_cds_NP_013954.1_4486 	1773	736	41.51 %
>lcl|NC_001145.3_cds_NP_013955.1_4487 	1026	372	36.26 %
>lcl|NC_001145.3_cds_NP_013956.1_4488 	5190	1943	37.44 %
>lcl|NC_001145.3_cds_NP_013957.1_4489 	318	120	37.74 %
>lcl|NC_001145.3_cds_NP_013958.1_4491 	3090	1113	36.02 %
>lcl|NC_001145.3_cds_NP_013959.1_4492 	2034	692	34.02 %
>lcl|NC_001145.3_cds_NP_013960.1_4493 	681	256	37.59 %
>lcl|NC_001145.3_cds_NP_013961.1_4494 	1047	383	36.58 %
>lcl|NC_001145.3_cds_NP_013962.1_4495 	1224	480	39.22 %
>lcl|NC_001145.3_cds_NP_013963.1_4496 	474	227	47.89 %
>lcl|NC_001145.3_cds_NP_013964.1_4497 	2175	845	38.85 %
>lcl|NC_001145.3_cds_NP_013965.1_4498 	1377	564	40.96 %
>lcl|NC_001145.3_cds_NP_013966.1_4499 	1416	507	35.81 %
>lcl|NC_001145.3_cds_NP_013967.1_4500 	1311	539	41.11 %
>lcl|NC_001145.3_cds_NP_013968.1_4501 	945	396	41.90 %
>lcl|NC_001145.3_cds_NP_013969.3_4502 	519	216	41.62 %
>lcl|NC_001145.3_cds_NP_013970.1_4504 	1329	533	40.11 %
>lcl|NC_001145.3_cds_NP_013971.1_4505 	1068	520	48.69 %
>lcl|NC_001145.3_cds_NP_013972.1_4506 	315	144	45.71 %
>lcl|NC_001145.3_cds_NP_013974.1_4507 	2085	897	43.02 %
>lcl|NC_001145.3_cds_NP_013975.1_4508 	4689	1626	34.68 %
>lcl|NC_001145.3_cds_NP_013976.1_4510 	1758	740	42.09 %
>lcl|NC_001145.3_cds_NP_013977.1_4511 	1101	516	46.87 %
>lcl|NC_001145.3_cds_NP_013979.1_4513 	405	162	40.00 %
>lcl|NC_001145.3_cds_NP_013980.1_4514 	1245	495	39.76 %
>lcl|NC_001145.3_cds_NP_001335809.1_4515 	309	114	36.89 %
>lcl|NC_001145.3_cds_NP_013982.1_4516 	567	212	37.39 %
>lcl|NC_001145.3_cds_NP_013984.1_4518 	2403	828	34.46 %
>lcl|NC_001145.3_cds_NP_013985.1_4519 	1662	611	36.76 %
>lcl|NC_001145.3_cds_NP_013986.1_4520 	4263	1508	35.37 %
>lcl|NC_001145.3_cds_NP_013987.1_4521 	462	171	37.01 %
>lcl|NC_001145.3_cds_NP_013988.1_4522 	3165	1261	39.84 %
>lcl|NC_001145.3_cds_NP_013989.2_4523 	942	419	44.48 %
>lcl|NC_001145.3_cds_NP_013990.1_4524 	606	264	43.56 %
>lcl|NC_001145.3_cds_NP_013991.1_4525 	612	271	44.28 %
>lcl|NC_001145.3_cds_NP_013992.1_4526 	1386	599	43.22 %
>lcl|NC_001145.3_cds_NP_013993.1_4527 	2862	1095	38.26 %
>lcl|NC_001145.3_cds_NP_013994.1_4528 	933	350	37.51 %
>lcl|NC_001145.3_cds_NP_013995.1_4529 	1335	491	36.78 %
>lcl|NC_001145.3_cds_NP_013996.2_4530 	636	243	38.21 %
>lcl|NC_001145.3_cds_NP_013997.1_4531 	1098	418	38.07 %
>lcl|NC_001145.3_cds_NP_013998.1_4532 	684	272	39.77 %
>lcl|NC_001145.3_cds_NP_013999.1_4533 	1155	491	42.51 %
>lcl|NC_001145.3_cds_NP_014000.1_4535 	2748	1167	42.47 %
>lcl|NC_001145.3_cds_NP_014001.1_4536 	948	362	38.19 %
>lcl|NC_001145.3_cds_NP_014002.1_4537 	2931	1183	40.36 %
>lcl|NC_001145.3_cds_NP_014003.1_4538 	1122	577	51.43 %
>lcl|NC_001145.3_cds_NP_014004.1_4539 	2199	940	42.75 %
>lcl|NC_001145.3_cds_NP_014005.1_4540 	1869	730	39.06 %
>lcl|NC_001145.3_cds_NP_014006.1_4541 	1623	668	41.16 %
>lcl|NC_001145.3_cds_NP_014007.1_4542 	4302	1622	37.70 %
>lcl|NC_001145.3_cds_NP_014008.1_4543 	915	344	37.60 %
>lcl|NC_001145.3_cds_NP_014009.1_4544 	1743	646	37.06 %
>lcl|NC_001145.3_cds_NP_014010.1_4545 	1542	578	37.48 %
>lcl|NC_001145.3_cds_NP_014011.1_4546 	1809	611	33.78 %
>lcl|NC_001145.3_cds_NP_014012.1_4547 	1548	599	38.70 %
>lcl|NC_001145.3_cds_NP_014014.1_4549 	2910	1074	36.91 %
>lcl|NC_001145.3_cds_NP_014015.1_4550 	2916	1116	38.27 %
>lcl|NC_001145.3_cds_NP_014016.1_4551 	1125	433	38.49 %
>lcl|NC_001145.3_cds_NP_014017.1_4552 	1518	574	37.81 %
>lcl|NC_001145.3_cds_NP_014019.1_4553 	1761	725	41.17 %
>lcl|NC_001145.3_cds_NP_014020.1_4554 	417	156	37.41 %
>lcl|NC_001145.3_cds_NP_014021.1_4555 	1395	534	38.28 %
>lcl|NC_001145.3_cds_NP_014022.1_4556 	1122	425	37.88 %
>lcl|NC_001145.3_cds_NP_014024.1_4557 	594	271	45.62 %
>lcl|NC_001145.3_cds_NP_014025.1_4558 	1677	789	47.05 %
>lcl|NC_001145.3_cds_NP_014026.1_4559 	1599	743	46.47 %
>lcl|NC_001145.3_cds_NP_014027.1_4560 	453	184	40.62 %
>lcl|NC_001145.3_cds_NP_014028.2_4561 	939	335	35.68 %
>lcl|NC_001145.3_cds_NP_014029.1_4562 	1533	609	39.73 %
>lcl|NC_001145.3_cds_NP_014030.1_4563 	2073	856	41.29 %
>lcl|NC_001145.3_cds_NP_014031.1_4564 	2553	1015	39.76 %
>lcl|NC_001145.3_cds_NP_014032.1_4565 	1047	504	48.14 %
>lcl|NC_001145.3_cds_NP_014033.1_4566 	3693	1389	37.61 %
>lcl|NC_001145.3_cds_NP_014035.1_4567 	1170	518	44.27 %
>lcl|NC_001145.3_cds_NP_014036.1_4568 	5358	2078	38.78 %
>lcl|NC_001145.3_cds_NP_014038.1_4569 	1680	699	41.61 %
>lcl|NC_001145.3_cds_NP_014039.1_4570 	3270	1261	38.56 %
>lcl|NC_001145.3_cds_NP_014040.1_4571 	2439	870	35.67 %
>lcl|NC_001145.3_cds_NP_014041.1_4572 	954	415	43.50 %
>lcl|NC_001145.3_cds_NP_014042.1_4573 	690	296	42.90 %
>lcl|NC_001145.3_cds_NP_014043.1_4574 	822	325	39.54 %
>lcl|NC_001145.3_cds_NP_014044.1_4575 	1929	722	37.43 %
>lcl|NC_001145.3_cds_NP_014045.1_4576 	705	310	43.97 %
>lcl|NC_001145.3_cds_NP_014046.1_4577 	1050	433	41.24 %
>lcl|NC_001145.3_cds_NP_014047.1_4579 	1011	395	39.07 %
>lcl|NC_001145.3_cds_NP_001257686.1_4580 	312	114	36.54 %
>lcl|NC_001145.3_cds_NP_014050.2_4581 	3423	1488	43.47 %
>lcl|NC_001145.3_cds_NP_014051.3_4582 	1083	461	42.57 %
>lcl|NC_001145.3_cds_NP_014052.1_4583 	1659	667	40.20 %
>lcl|NC_001145.3_cds_NP_001335810.1_4584 	306	114	37.25 %
>lcl|NC_001145.3_cds_NP_014054.3_4585 	318	136	42.77 %
>lcl|NC_001145.3_cds_NP_014055.1_4586 	714	307	43.00 %
>lcl|NC_001145.3_cds_NP_014056.3_4587 	1314	613	46.65 %
>lcl|NC_001145.3_cds_NP_014058.1_4588 	375	178	47.47 %
>lcl|NC_001146.8_cds_NP_014060.1_4589 	5580	2503	44.86 %
>lcl|NC_001146.8_cds_NP_014063.1_4590 	1146	434	37.87 %
>lcl|NC_001146.8_cds_NP_014064.1_4591 	678	299	44.10 %
>lcl|NC_001146.8_cds_NP_014065.1_4592 	669	265	39.61 %
>lcl|NC_001146.8_cds_NP_014066.1_4593 	897	419	46.71 %
>lcl|NC_001146.8_cds_NP_014067.1_4594 	1023	450	43.99 %
>lcl|NC_001146.8_cds_NP_014068.1_4595 	1131	472	41.73 %
>lcl|NC_001146.8_cds_NP_014069.1_4596 	1302	533	40.94 %
>lcl|NC_001146.8_cds_NP_014070.1_4597 	3093	1205	38.96 %
>lcl|NC_001146.8_cds_NP_014071.1_4598 	441	195	44.22 %
>lcl|NC_001146.8_cds_NP_014072.2_4599 	3126	1277	40.85 %
>lcl|NC_001146.8_cds_NP_014073.1_4600 	1011	394	38.97 %
>lcl|NC_001146.8_cds_NP_014074.1_4601 	2640	949	35.95 %
>lcl|NC_001146.8_cds_NP_014076.1_4602 	1245	496	39.84 %
>lcl|NC_001146.8_cds_NP_014077.1_4603 	942	455	48.30 %
>lcl|NC_001146.8_cds_NP_014078.1_4604 	2727	1187	43.53 %
>lcl|NC_001146.8_cds_NP_014079.1_4605 	855	329	38.48 %
>lcl|NC_001146.8_cds_NP_014081.1_4606 	1623	586	36.11 %
>lcl|NC_001146.8_cds_NP_014082.1_4607 	1398	572	40.92 %
>lcl|NC_001146.8_cds_NP_014083.2_4608 	1005	398	39.60 %
>lcl|NC_001146.8_cds_NP_014084.1_4609 	957	382	39.92 %
>lcl|NC_001146.8_cds_NP_014085.1_4610 	768	340	44.27 %
>lcl|NC_001146.8_cds_NP_014086.1_4611 	2715	1078	39.71 %
>lcl|NC_001146.8_cds_NP_014087.1_4612 	822	342	41.61 %
>lcl|NC_001146.8_cds_NP_014088.1_4613 	2292	830	36.21 %
>lcl|NC_001146.8_cds_NP_014089.2_4614 	525	237	45.14 %
>lcl|NC_001146.8_cds_NP_014090.2_4615 	1263	582	46.08 %
>lcl|NC_001146.8_cds_NP_014091.1_4616 	1776	702	39.53 %
>lcl|NC_001146.8_cds_NP_014092.1_4617 	1128	460	40.78 %
>lcl|NC_001146.8_cds_NP_014093.1_4618 	654	268	40.98 %
>lcl|NC_001146.8_cds_NP_014094.1_4619 	894	432	48.32 %
>lcl|NC_001146.8_cds_NP_014095.2_4620 	1254	543	43.30 %
>lcl|NC_001146.8_cds_NP_014097.1_4621 	435	190	43.68 %
>lcl|NC_001146.8_cds_NP_014098.1_4622 	561	251	44.74 %
>lcl|NC_001146.8_cds_NP_014099.1_4623 	309	151	48.87 %
>lcl|NC_001146.8_cds_NP_014100.2_4624 	1929	762	39.50 %
>lcl|NC_001146.8_cds_NP_014101.1_4625 	2529	1046	41.36 %
>lcl|NC_001146.8_cds_NP_014102.1_4626 	4911	1745	35.53 %
>lcl|NC_001146.8_cds_NP_014104.1_4627 	1575	617	39.17 %
>lcl|NC_001146.8_cds_NP_014105.1_4628 	1602	652	40.70 %
>lcl|NC_001146.8_cds_NP_014106.1_4629 	1902	771	40.54 %
>lcl|NC_001146.8_cds_NP_014107.1_4630 	1212	492	40.59 %
>lcl|NC_001146.8_cds_NP_014108.1_4631 	1647	646	39.22 %
>lcl|NC_001146.8_cds_NP_014109.1_4632 	1023	461	45.06 %
>lcl|NC_001146.8_cds_NP_014110.1_4633 	840	375	44.64 %
>lcl|NC_001146.8_cds_NP_014111.1_4634 	1122	486	43.32 %
>lcl|NC_001146.8_cds_NP_014112.1_4635 	2808	1028	36.61 %
>lcl|NC_001146.8_cds_NP_014113.1_4636 	858	329	38.34 %
>lcl|NC_001146.8_cds_NP_058178.1_4637 	5268	2020	38.34 %
>lcl|NC_001146.8_cds_NP_058179.1_4638 	1323	539	40.74 %
>lcl|NC_001146.8_cds_NP_014115.1_4639 	969	389	40.14 %
>lcl|NC_001146.8_cds_NP_014116.1_4640 	1512	698	46.16 %
>lcl|NC_001146.8_cds_NP_014117.1_4641 	588	270	45.92 %
>lcl|NC_001146.8_cds_NP_014118.1_4642 	462	190	41.13 %
>lcl|NC_001146.8_cds_NP_014119.1_4643 	1317	523	39.71 %
>lcl|NC_001146.8_cds_NP_014120.1_4644 	1986	838	42.20 %
>lcl|NC_001146.8_cds_NP_014121.1_4645 	3183	1378	43.29 %
>lcl|NC_001146.8_cds_NP_014122.1_4647 	1461	661	45.24 %
>lcl|NC_001146.8_cds_NP_014124.1_4648 	1731	680	39.28 %
>lcl|NC_001146.8_cds_NP_014125.1_4649 	1053	448	42.55 %
>lcl|NC_001146.8_cds_NP_014126.1_4650 	3717	1400	37.66 %
>lcl|NC_001146.8_cds_NP_014127.1_4651 	2280	881	38.64 %
>lcl|NC_001146.8_cds_NP_014128.2_4652 	5862	2297	39.18 %
>lcl|NC_001146.8_cds_NP_014129.1_4653 	1722	757	43.96 %
>lcl|NC_001146.8_cds_NP_014130.1_4654 	396	160	40.40 %
>lcl|NC_001146.8_cds_NP_014131.1_4655 	1836	782	42.59 %
>lcl|NC_001146.8_cds_NP_014132.1_4656 	3201	1223	38.21 %
>lcl|NC_001146.8_cds_NP_014134.1_4657 	897	335	37.35 %
>lcl|NC_001146.8_cds_NP_014135.1_4658 	1053	425	40.36 %
>lcl|NC_001146.8_cds_NP_014136.1_4659 	945	398	42.12 %
>lcl|NC_001146.8_cds_NP_014137.1_4660 	6669	2495	37.41 %
>lcl|NC_001146.8_cds_NP_014138.1_4661 	1440	519	36.04 %
>lcl|NC_001146.8_cds_NP_014139.2_4662 	489	171	34.97 %
>lcl|NC_001146.8_cds_NP_014141.1_4664 	2265	810	35.76 %
>lcl|NC_001146.8_cds_NP_014142.1_4665 	3690	1332	36.10 %
>lcl|NC_001146.8_cds_NP_014143.2_4666 	2475	940	37.98 %
>lcl|NC_001146.8_cds_NP_014144.1_4667 	462	197	42.64 %
>lcl|NC_001146.8_cds_NP_014145.1_4668 	1206	476	39.47 %
>lcl|NC_001146.8_cds_NP_014146.1_4669 	1269	460	36.25 %
>lcl|NC_001146.8_cds_NP_014147.1_4670 	846	327	38.65 %
>lcl|NC_001146.8_cds_NP_014148.1_4671 	1728	737	42.65 %
>lcl|NC_001146.8_cds_NP_014149.1_4672 	3939	1351	34.30 %
>lcl|NC_001146.8_cds_NP_014150.1_4673 	1629	596	36.59 %
>lcl|NC_001146.8_cds_NP_014151.1_4674 	1248	488	39.10 %
>lcl|NC_001146.8_cds_NP_014152.1_4675 	2304	891	38.67 %
>lcl|NC_001146.8_cds_NP_014153.1_4676 	795	352	44.28 %
>lcl|NC_001146.8_cds_NP_014154.1_4677 	540	225	41.67 %
>lcl|NC_001146.8_cds_NP_014155.1_4678 	327	127	38.84 %
>lcl|NC_001146.8_cds_NP_014156.2_4679 	2907	1324	45.55 %
>lcl|NC_001146.8_cds_NP_014157.1_4680 	4779	1812	37.92 %
>lcl|NC_001146.8_cds_NP_014158.1_4681 	1518	727	47.89 %
>lcl|NC_001146.8_cds_NP_014159.1_4682 	1476	760	51.49 %
>lcl|NC_001146.8_cds_NP_014160.2_4683 	1365	566	41.47 %
>lcl|NC_001146.8_cds_NP_014161.1_4684 	2445	1019	41.68 %
>lcl|NC_001146.8_cds_NP_014162.1_4685 	1380	579	41.96 %
>lcl|NC_001146.8_cds_NP_014163.1_4686 	2925	1076	36.79 %
>lcl|NC_001146.8_cds_NP_014165.1_4687 	1281	489	38.17 %
>lcl|NC_001146.8_cds_NP_014166.1_4688 	2679	1027	38.34 %
>lcl|NC_001146.8_cds_NP_014167.1_4689 	879	377	42.89 %
>lcl|NC_001146.8_cds_NP_014168.1_4690 	1056	405	38.35 %
>lcl|NC_001146.8_cds_NP_014169.1_4691 	1140	475	41.67 %
>lcl|NC_001146.8_cds_NP_014170.1_4692 	1065	414	38.87 %
>lcl|NC_001146.8_cds_NP_014172.1_4693 	1773	648	36.55 %
>lcl|NC_001146.8_cds_NP_014174.1_4694 	1746	611	34.99 %
>lcl|NC_001146.8_cds_NP_014175.1_4695 	2304	896	38.89 %
>lcl|NC_001146.8_cds_NP_014176.2_4696 	1485	585	39.39 %
>lcl|NC_001146.8_cds_NP_014177.1_4697 	621	222	35.75 %
>lcl|NC_001146.8_cds_NP_014178.1_4698 	2628	1051	39.99 %
>lcl|NC_001146.8_cds_NP_014179.1_4699 	1302	512	39.32 %
>lcl|NC_001146.8_cds_NP_014180.1_4700 	1668	619	37.11 %
>lcl|NC_001146.8_cds_NP_014181.1_4701 	1764	702	39.80 %
>lcl|NC_001146.8_cds_NP_014182.1_4702 	981	397	40.47 %
>lcl|NC_001146.8_cds_NP_014183.1_4703 	2484	1031	41.51 %
>lcl|NC_001146.8_cds_NP_014184.1_4704 	963	407	42.26 %
>lcl|NC_001146.8_cds_NP_014185.1_4705 	600	226	37.67 %
>lcl|NC_001146.8_cds_NP_014186.1_4706 	645	247	38.29 %
>lcl|NC_001146.8_cds_NP_014187.1_4707 	2349	878	37.38 %
>lcl|NC_001146.8_cds_NP_014189.1_4709 	813	297	36.53 %
>lcl|NC_001146.8_cds_NP_014190.1_4710 	1842	804	43.65 %
>lcl|NC_001146.8_cds_NP_014191.2_4711 	600	308	51.33 %
>lcl|NC_001146.8_cds_NP_014192.1_4712 	1278	496	38.81 %
>lcl|NC_001146.8_cds_NP_014193.1_4713 	1368	528	38.60 %
>lcl|NC_001146.8_cds_NP_014195.1_4714 	903	353	39.09 %
>lcl|NC_001146.8_cds_NP_014197.2_4715 	879	385	43.80 %
>lcl|NC_001146.8_cds_NP_014198.1_4716 	2577	934	36.24 %
>lcl|NC_001146.8_cds_NP_014199.1_4717 	741	332	44.80 %
>lcl|NC_001146.8_cds_NP_014200.1_4718 	1605	652	40.62 %
>lcl|NC_001146.8_cds_NP_014202.1_4719 	1986	813	40.94 %
>lcl|NC_001146.8_cds_NP_014203.1_4720 	897	342	38.13 %
>lcl|NC_001146.8_cds_NP_014204.2_4721 	786	374	47.58 %
>lcl|NC_001146.8_cds_NP_014205.1_4722 	906	399	44.04 %
>lcl|NC_001146.8_cds_NP_014206.2_4723 	1677	643	38.34 %
>lcl|NC_001146.8_cds_NP_014207.2_4724 	3396	1251	36.84 %
>lcl|NC_001146.8_cds_NP_014208.1_4725 	1074	451	41.99 %
>lcl|NC_001146.8_cds_NP_014209.1_4726 	615	274	44.55 %
>lcl|NC_001146.8_cds_NP_014210.1_4727 	1629	634	38.92 %
>lcl|NC_001146.8_cds_NP_014211.1_4728 	1302	452	34.72 %
>lcl|NC_001146.8_cds_NP_014212.1_4729 	1074	484	45.07 %
>lcl|NC_001146.8_cds_NP_014213.2_4730 	2379	936	39.34 %
>lcl|NC_001146.8_cds_NP_014214.1_4731 	477	205	42.98 %
>lcl|NC_001146.8_cds_NP_001257687.1_4732 	327	135	41.28 %
>lcl|NC_001146.8_cds_NP_014216.1_4733 	2373	927	39.06 %
>lcl|NC_001146.8_cds_NP_014217.1_4734 	1668	622	37.29 %
>lcl|NC_001146.8_cds_NP_014218.2_4735 	1224	479	39.13 %
>lcl|NC_001146.8_cds_NP_014219.1_4736 	996	387	38.86 %
